Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Year,Month,Quarter,Weekday,Ship Days
2630,US-2020-165344,13-11-2020,15-11-2020,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,99.22,10,-7.48,,Online,,,2020,November,4,Friday,2
4869,CA-2020-122490,13-11-2020,18-11-2020,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,112.64,3,4.2336,,Cards,,,2020,November,4,Friday,5
1551,US-2020-124926,13-11-2020,18-11-2020,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Houston,Texas,Central,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,113.324,6,-24.7086,,Cards,,,2020,November,4,Friday,5
8320,CA-2020-133620,13-11-2020,18-11-2020,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",145.21,1,3.363,,Online,,,2020,November,4,Friday,5
7758,CA-2020-112844,13-11-2020,16-11-2020,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",149.6,4,12.208,,Online,,,2020,November,4,Friday,3
9672,US-2020-140312,13-11-2020,19-11-2020,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Dublin,California,West,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,143,5,1.375,,COD,,,2020,November,4,Friday,6
2628,US-2020-165344,13-11-2020,15-11-2020,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,151.864,4,9.1296,,COD,,,2020,November,4,Friday,2
8612,CA-2020-123624,13-11-2020,17-11-2020,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Oxnard,California,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,151.95,5,29.0325,,COD,,,2020,November,4,Friday,4
8686,CA-2020-137323,14-11-2020,18-11-2020,Second Class,PW-19030,Pauline Webber,Corporate,United States,Watertown,New York,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",131.36,6,25.0536,,Cards,,,2020,November,4,Saturday,4
615,CA-2020-138611,14-11-2020,17-11-2020,Second Class,CK-12595,Clytie Kelty,Consumer,United States,Grove City,Ohio,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,154.94,10,15.992,,Online,,,2020,November,4,Saturday,3
5190,US-2020-136679,14-11-2020,18-11-2020,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,Central,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,209.952,6,-27.2922,1,COD,,,2020,November,4,Saturday,4
961,CA-2020-152142,14-11-2020,19-11-2020,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",334.568,2,28.1372,,Cards,,,2020,November,4,Saturday,5
616,CA-2020-138611,14-11-2020,17-11-2020,Second Class,CK-12595,Clytie Kelty,Consumer,United States,Grove City,Ohio,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,83.648,2,-2.7968,,COD,,,2020,November,4,Saturday,3
8875,CA-2020-142489,14-11-2020,16-11-2020,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Houston,Texas,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,104.99,5,-32.985,,COD,,,2020,November,4,Saturday,2
1073,CA-2020-106943,14-11-2020,19-11-2020,Standard Class,FO-14305,Frank Olsen,Consumer,United States,New York City,New York,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,121.64,2,3.024,,Online,,,2020,November,4,Saturday,5
9732,CA-2020-124261,14-11-2020,19-11-2020,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Los Angeles,California,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,127.24,8,9.9296,,Online,,,2020,November,4,Saturday,5
9218,US-2020-118157,14-11-2020,17-11-2020,First Class,AW-10930,Arthur Wiediger,Home Office,United States,Minneapolis,Minnesota,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,127.28,2,7.4872,,Online,,,2020,November,4,Saturday,3
5191,US-2020-136679,14-11-2020,18-11-2020,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",159.04,2,4.504,1,Online,,,2020,November,4,Saturday,4
4075,CA-2020-108112,15-11-2020,20-11-2020,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",243.064,4,55.016,,Cards,,,2020,November,4,Sunday,5
4076,CA-2020-108112,15-11-2020,20-11-2020,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,South,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",378.136,4,0,,Online,,,2020,November,4,Sunday,5
9619,CA-2020-160633,16-11-2020,21-11-2020,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,122.352,3,5.397,,Online,,,2020,November,4,Monday,5
6543,US-2020-107888,16-11-2020,19-11-2020,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,133.88,3,10.788,1,COD,,,2020,November,4,Monday,3
9666,CA-2020-157448,16-11-2020,20-11-2020,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,145.94,3,23.988,,COD,,,2020,November,4,Monday,4
7492,US-2020-118598,16-11-2020,16-11-2020,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Utica,New York,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,160.94,6,5.997,,Cards,,,2020,November,4,Monday,0
2139,US-2020-157896,16-11-2020,16-11-2020,Same Day,CB-12415,Christy Brittain,Consumer,United States,New York City,New York,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,165.82,3,73.41,,Online,,,2020,November,4,Monday,0
9620,CA-2020-160633,16-11-2020,21-11-2020,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,East,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,178.96,5,-1.7495,,COD,,,2020,November,4,Monday,5
6542,US-2020-107888,16-11-2020,19-11-2020,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",186.92,2,23.7864,1,Online,,,2020,November,4,Monday,3
2874,CA-2020-137022,16-11-2020,22-11-2020,Standard Class,SW-20275,Scott Williamson,Consumer,United States,San Diego,California,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,847.28,8,24.3384,,COD,,,2020,November,4,Monday,6
9618,CA-2020-160633,16-11-2020,21-11-2020,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,910.982,3,74.9985,,COD,,,2020,November,4,Monday,5
3299,CA-2020-136308,16-11-2020,16-11-2020,Same Day,MW-18235,Mitch Willingham,Corporate,United States,San Francisco,California,West,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1931.976,3,215.9973,1,COD,,,2020,November,4,Monday,0
9667,CA-2020-157448,16-11-2020,20-11-2020,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,94.42,3,4.4712,,COD,,,2020,November,4,Monday,4
8716,CA-2020-121678,16-11-2020,20-11-2020,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,97.824,1,-1.3984,,COD,,,2020,November,4,Monday,4
6544,US-2020-107888,16-11-2020,19-11-2020,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,110.29,1,7.9896,1,COD,,,2020,November,4,Monday,3
7589,CA-2020-122945,16-11-2020,22-11-2020,Standard Class,MB-18085,Mick Brown,Consumer,United States,Roseville,California,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,100.31,3,5.193,,COD,,,2020,November,4,Monday,6
4776,CA-2020-108091,16-11-2020,21-11-2020,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Escondido,California,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,129.36,4,6.0736,,Online,,,2020,November,4,Monday,5
4172,CA-2020-100601,16-11-2020,20-11-2020,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Fresno,California,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,148.86,7,0.9772,,Online,,,2020,November,4,Monday,4
6541,US-2020-107888,16-11-2020,19-11-2020,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,155.68,6,34.6296,1,COD,,,2020,November,4,Monday,3
5269,US-2020-114657,16-11-2020,21-11-2020,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Yonkers,New York,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,182.44,4,24.1224,,COD,,,2020,November,4,Monday,5
8192,US-2020-155866,17-11-2020,21-11-2020,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",200.76,4,76.9816,,COD,,,2020,November,4,Tuesday,4
9989,CA-2020-163629,17-11-2020,21-11-2020,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Athens,Georgia,South,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,224.1,5,55.647,,COD,,,2020,November,4,Tuesday,4
5038,CA-2020-141719,17-11-2020,21-11-2020,Second Class,EG-13900,Emily Grady,Consumer,United States,Naperville,Illinois,Central,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,269.96,5,83.986,,Online,,,2020,November,4,Tuesday,4
7756,CA-2020-100902,17-11-2020,21-11-2020,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,South,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,284.24,7,93.884,,COD,,,2020,November,4,Tuesday,4
3024,CA-2020-124674,17-11-2020,23-11-2020,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Brownsville,Texas,Central,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",342.7328,2,-14.4588,,COD,,,2020,November,4,Tuesday,6
7757,CA-2020-100902,17-11-2020,21-11-2020,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,479.16,5,107.79,,COD,,,2020,November,4,Tuesday,4
6505,CA-2020-128265,17-11-2020,22-11-2020,Second Class,VW-21775,Victoria Wilson,Corporate,United States,New York City,New York,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1295.64,3,349.3392,,COD,,,2020,November,4,Tuesday,5
4191,CA-2020-166709,17-11-2020,22-11-2020,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Newark,Delaware,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,5517.97,3,5039.9856,,COD,,,2020,November,4,Tuesday,5
7120,CA-2020-118122,17-11-2020,24-11-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Seattle,Washington,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",77.904,2,4.5188,1,Online,,,2020,November,4,Tuesday,7
7319,CA-2020-158120,17-11-2020,21-11-2020,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,109.158,7,-3.465,,COD,,,2020,November,4,Tuesday,4
7318,CA-2020-158120,17-11-2020,21-11-2020,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",133.608,3,6.6177,,COD,,,2020,November,4,Tuesday,4
9294,US-2020-116505,17-11-2020,21-11-2020,Second Class,TB-21625,Trudy Brown,Consumer,United States,Hagerstown,Maryland,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",135.8,6,20.586,,COD,,,2020,November,4,Tuesday,4
2287,CA-2020-165687,17-11-2020,23-11-2020,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Salem,Virginia,South,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,130.04,2,12.264,,Online,,,2020,November,4,Tuesday,6
8191,US-2020-155866,17-11-2020,21-11-2020,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,East,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,157.88,6,18.6624,,Online,,,2020,November,4,Tuesday,4
2846,CA-2020-138163,17-11-2020,20-11-2020,First Class,XP-21865,Xylona Preis,Consumer,United States,Everett,Massachusetts,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,171.94,3,14.2632,1,COD,,,2020,November,4,Tuesday,3
9988,CA-2020-163629,17-11-2020,21-11-2020,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Athens,Georgia,South,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,145.99,1,28.7964,,COD,,,2020,November,4,Tuesday,4
7962,CA-2020-104864,18-11-2020,23-11-2020,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,104.36,5,-19.323,,COD,,,2020,November,4,Wednesday,5
1657,US-2020-132444,18-11-2020,21-11-2020,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,121.94,3,9.594,,COD,,,2020,November,4,Wednesday,3
9006,CA-2020-107825,18-11-2020,18-11-2020,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",142.52,6,24.9804,1,COD,,,2020,November,4,Wednesday,0
1654,US-2020-132444,18-11-2020,21-11-2020,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,159.52,4,54.3332,,COD,,,2020,November,4,Wednesday,3
8111,CA-2020-160122,18-11-2020,23-11-2020,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,177.386,2,-25.4772,,COD,,,2020,November,4,Wednesday,5
1653,US-2020-132444,18-11-2020,21-11-2020,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,184.68,6,45.8136,,COD,,,2020,November,4,Wednesday,3
7964,CA-2020-104864,18-11-2020,23-11-2020,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",411.056,4,48.632,,COD,,,2020,November,4,Wednesday,5
9009,CA-2020-107825,18-11-2020,18-11-2020,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",104.82,2,2.7354,1,COD,,,2020,November,4,Wednesday,0
1655,US-2020-132444,18-11-2020,21-11-2020,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,111.96,2,1.4208,,Online,,,2020,November,4,Wednesday,3
9008,CA-2020-107825,18-11-2020,18-11-2020,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,117.38,2,3.4686,1,COD,,,2020,November,4,Wednesday,0
2930,CA-2020-143434,18-11-2020,24-11-2020,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Saginaw,Michigan,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",118.76,4,8.2992,,COD,,,2020,November,4,Wednesday,6
3947,CA-2020-167871,18-11-2020,23-11-2020,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,Florida,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,139.944,1,-0.6624,,Online,,,2020,November,4,Wednesday,5
1656,US-2020-132444,18-11-2020,21-11-2020,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",113.448,2,2.9568,,Online,,,2020,November,4,Wednesday,3
7965,CA-2020-104864,18-11-2020,23-11-2020,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,South,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,147.736,4,7.2576,,COD,,,2020,November,4,Wednesday,5
7963,CA-2020-104864,18-11-2020,23-11-2020,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,138.232,8,-16.1856,,COD,,,2020,November,4,Wednesday,5
7966,CA-2020-104864,18-11-2020,23-11-2020,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,South,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,143.472,8,14.5152,,COD,,,2020,November,4,Wednesday,5
8110,CA-2020-160122,18-11-2020,23-11-2020,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,Central,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",166.584,6,20.844,,COD,,,2020,November,4,Wednesday,5
3946,CA-2020-167871,18-11-2020,23-11-2020,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,Florida,South,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,159.384,1,15.5344,,COD,,,2020,November,4,Wednesday,5
9007,CA-2020-107825,18-11-2020,18-11-2020,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",161.76,1,10.5728,1,COD,,,2020,November,4,Wednesday,0
2044,US-2020-158946,18-11-2020,23-11-2020,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lakewood,Ohio,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,170.864,7,7.7728,,Online,,,2020,November,4,Wednesday,5
5750,CA-2020-104913,18-11-2020,22-11-2020,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Long Beach,New York,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",177.95,5,36.7255,,COD,,,2020,November,4,Wednesday,4
1600,CA-2020-158876,19-11-2020,21-11-2020,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",114.136,4,8.6744,,Online,,,2020,November,4,Thursday,2
6951,CA-2020-143021,19-11-2020,19-11-2020,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,127.974,3,-29.3238,,COD,,,2020,November,4,Thursday,0
5309,CA-2020-131254,19-11-2020,21-11-2020,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",234.058,3,-46.3998,,COD,,,2020,November,4,Thursday,2
304,US-2020-152380,19-11-2020,23-11-2020,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Chicago,Illinois,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,249.075,3,-131.445,,COD,,,2020,November,4,Thursday,4
2151,US-2020-139969,19-11-2020,26-11-2020,Standard Class,AF-10870,Art Ferguson,Consumer,United States,College Station,Texas,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,275.058,3,-53.2704,,Online,,,2020,November,4,Thursday,7
2172,US-2020-137491,19-11-2020,25-11-2020,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,San Angelo,Texas,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",315.312,2,-8.7232,,Online,,,2020,November,4,Thursday,6
2944,CA-2020-126242,19-11-2020,24-11-2020,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",332.01,9,76.2525,,Online,,,2020,November,4,Thursday,5
3615,CA-2020-112529,19-11-2020,21-11-2020,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,Central,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",760.116,6,-71.8116,,COD,,,2020,November,4,Thursday,2
2552,CA-2020-101042,19-11-2020,23-11-2020,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",862.88,6,213.6888,,Cards,,,2020,November,4,Thursday,4
3444,CA-2020-168858,19-11-2020,23-11-2020,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,New York,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,1538.74,7,626.185,,Cards,,,2020,November,4,Thursday,4
5311,CA-2020-131254,19-11-2020,21-11-2020,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1556.188,6,-2287.782,,COD,,,2020,November,4,Thursday,2
1601,CA-2020-158876,19-11-2020,21-11-2020,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,93.992,2,-13.993,,Cards,,,2020,November,4,Thursday,2
5310,CA-2020-131254,19-11-2020,21-11-2020,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,Central,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",112.04,5,3.912,,COD,,,2020,November,4,Thursday,2
1599,CA-2020-158876,19-11-2020,21-11-2020,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,124.672,1,0.5004,,Online,,,2020,November,4,Thursday,2
3443,CA-2020-168858,19-11-2020,23-11-2020,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,New York,East,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,124.74,3,8.37,,Cards,,,2020,November,4,Thursday,4
5925,CA-2020-146458,19-11-2020,22-11-2020,Second Class,RB-19435,Richard Bierner,Consumer,United States,Springfield,Virginia,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,120.96,7,6.6584,,COD,,,2020,November,4,Thursday,3
548,CA-2020-162929,19-11-2020,22-11-2020,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,103.36,2,6.4128,,Cards,,,2020,November,4,Thursday,3
4138,CA-2020-110926,19-11-2020,23-11-2020,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Alexandria,Virginia,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,138.06,7,12.53,,Online,,,2020,November,4,Thursday,4
1479,CA-2020-121468,19-11-2020,20-11-2020,First Class,KD-16345,Katherine Ducich,Consumer,United States,Westminster,California,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,149.968,4,2.3976,,Cards,,,2020,November,4,Thursday,1
2553,CA-2020-101042,19-11-2020,23-11-2020,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,South,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,122.96,2,10.7604,,COD,,,2020,November,4,Thursday,4
2945,CA-2020-126242,19-11-2020,24-11-2020,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",130.7,1,7.106,,Cards,,,2020,November,4,Thursday,5
1598,CA-2020-158876,19-11-2020,21-11-2020,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,Central,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,143.896,4,5.28,,Cards,,,2020,November,4,Thursday,2
547,CA-2020-162929,19-11-2020,22-11-2020,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,East,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,158.28,6,13.932,,COD,,,2020,November,4,Thursday,3
3616,CA-2020-112529,19-11-2020,21-11-2020,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,141.776,4,8.7384,,Cards,,,2020,November,4,Thursday,2
5594,US-2020-108014,19-11-2020,25-11-2020,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Cleveland,Ohio,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',164.913,7,-45.9333,,Online,,,2020,November,4,Thursday,6
